dataset,analysis_mode,snapshot_count,model,transformation,direction,requested_delta,delta_mode,seed,feasible,infeasible_reason,edge_count_before,edge_count_after,edge_count_preserved,snapshots_violating_edge_count,transformation_status,valid_for_analysis,achieved_delta,baseline_prediction,after_prediction,prediction_change,impact,normalizer,noop
decentraland,descriptive,24,persistence_centralization,Bridge Width,increase,0.1,relative,42,True,,31815,31815,True,0,ok,True,0.10002164970772895,0.28839414553700266,0.3090084518655947,0.02061430632859207,0.20609844357525273,achieved,False
decentraland,descriptive,24,persistence_centralization,Bridge Width,decrease,-0.1,relative,42,True,,31815,31815,True,0,ok,True,-0.10002164970772895,0.28839414553700266,0.2780869923727067,-0.010307153164295979,-0.10304922178762581,achieved,False
decentraland,descriptive,24,persistence_centralization,Centralization,increase,0.1,relative,42,True,,31815,31815,True,0,ok,True,0.02474099273233335,0.28839414553700266,0.28839414553700266,0.0,0.0,achieved,False
decentraland,descriptive,24,persistence_centralization,Centralization,decrease,-0.1,relative,42,True,,31815,31815,True,0,ok,True,-0.3030771609710839,0.28839414553700266,0.20593692022263452,-0.08245722531436814,-0.27206677352449943,achieved,False
decentraland,descriptive,24,persistence_centralization,Density,increase,0.1,relative,42,True,,31815,34997,False,0,ok,True,0.10001571585729996,0.28839414553700266,0.2987012987012987,0.010307153164296035,0.10305533561347534,achieved,False
decentraland,descriptive,24,persistence_centralization,Density,decrease,-0.1,relative,42,True,,31815,28634,False,0,ok,True,-0.09998428414270004,0.28839414553700266,0.2987012987012987,0.010307153164296035,0.10308773276393529,achieved,False
decentraland,descriptive,24,persistence_centralization,Bridge Trend,increase,0.1,absolute,42,True,achieved trend moved against the requested direction (clamp saturation),31815,31815,True,0,wrong_direction,False,-15.05086956521739,0.28839414553700266,0.28839414553700266,0.0,0.0,achieved,False
decentraland,descriptive,24,persistence_centralization,Bridge Trend,decrease,-0.1,absolute,42,False,insufficient cross-community non-edges to widen the bridge,31815,58869,False,16,edge_count_infeasible,False,,,,,,,
decentraland,descriptive,24,persistence_centralization,Churn,increase,0.1,relative,42,True,,31815,31815,True,0,ok,True,0.03817153668927961,0.28839414553700266,0.28839414553700266,0.0,0.0,achieved,False
decentraland,descriptive,24,persistence_centralization,Churn,decrease,-0.1,relative,42,True,,31815,31815,True,0,ok,True,-0.04295393644366411,0.28839414553700266,0.28839414553700266,0.0,0.0,achieved,False
decentraland,descriptive,24,persistence_centralization,Bridge Width,increase,0.25,relative,42,True,,31815,31815,True,0,ok,True,0.24998195857689262,0.28839414553700266,0.2987012987012987,0.010307153164296035,0.04123158816329391,achieved,False
decentraland,descriptive,24,persistence_centralization,Bridge Width,decrease,-0.25,relative,42,True,,31815,31815,True,0,ok,True,-0.2499819585768925,0.28839414553700266,0.2574726860441146,-0.030921459492888048,-0.12369476448988156,achieved,False
decentraland,descriptive,24,persistence_centralization,Centralization,increase,0.25,relative,42,True,,31815,31815,True,0,ok,True,0.02474099273233335,0.28839414553700266,0.28839414553700266,0.0,0.0,achieved,False
decentraland,descriptive,24,persistence_centralization,Centralization,decrease,-0.25,relative,42,True,,31815,31815,True,0,ok,True,-0.501005102829751,0.28839414553700266,0.1440940012368584,-0.14430014430014426,-0.28802130653982505,achieved,False
