dataset,snapshot_count,model,transformation,direction,requested_delta,achieved_delta,delta_mode,baseline_prediction,after_prediction,prediction_change,impact,normalizer,noop,seed
email_eu_core,16,persistence_centralization,Bridge Width,decrease,-0.1,-0.1005251312828207,relative,0.033190954773869345,0.033190954773869345,0.0,0.0,achieved,False,42
email_eu_core,16,persistence_centralization,Centralization,increase,0.1,1.5172663118926422,relative,0.033190954773869345,0.05339195979899498,0.020201005025125632,0.013314079978436246,achieved,False,42
email_eu_core,16,persistence_centralization,Centralization,decrease,-0.1,-0.4127429430819066,relative,0.033190954773869345,0.023090452261306533,-0.010100502512562812,-0.02447165404487224,achieved,False,42
email_eu_core,16,persistence_centralization,Density,increase,0.1,0.09996170049789353,relative,0.033190954773869345,0.03298994974874372,-0.0002010050251256279,-0.0020108203854521623,achieved,False,42
email_eu_core,16,persistence_centralization,Density,decrease,-0.1,-0.09919571045576407,relative,0.033190954773869345,0.033341708542713566,0.00015075376884422093,0.0015197609669971462,achieved,False,42
email_eu_core,16,persistence_centralization,Bridge Trend,increase,0.1,4.8205882352941165,absolute,0.033190954773869345,0.033190954773869345,0.0,0.0,achieved,False,42
email_eu_core,16,persistence_centralization,Bridge Trend,decrease,-0.1,-21.082352941176467,absolute,0.033190954773869345,0.033190954773869345,0.0,0.0,achieved,False,42
email_eu_core,16,persistence_centralization,Churn,increase,0.1,0.009182851460503915,relative,0.033190954773869345,0.033190954773869345,0.0,0.0,achieved,False,42
email_eu_core,16,persistence_centralization,Churn,decrease,-0.1,-0.0691210400150459,relative,0.033190954773869345,0.033190954773869345,0.0,0.0,achieved,False,42
email_eu_core,16,persistence_centralization,Bridge Width,increase,0.25,0.24981245311327832,relative,0.033190954773869345,0.03298994974874372,-0.0002010050251256279,-0.0008046237191965826,achieved,False,42
email_eu_core,16,persistence_centralization,Bridge Width,decrease,-0.25,-0.24981245311327832,relative,0.033190954773869345,0.02814070351758794,-0.0050502512562814045,-0.02021617094481415,achieved,False,42
email_eu_core,16,persistence_centralization,Centralization,increase,0.25,3.8018857010643208,relative,0.033190954773869345,0.08874371859296483,0.055552763819095484,0.014611897407526938,achieved,False,42
email_eu_core,16,persistence_centralization,Centralization,decrease,-0.25,-0.5987679315131884,relative,0.033190954773869345,0.012989949748743719,-0.020201005025125625,-0.033737620139532604,achieved,False,42
email_eu_core,16,persistence_centralization,Density,increase,0.25,0.2504787437763309,relative,0.033190954773869345,0.03263819095477387,-0.0005527638190954767,-0.0022068292533001374,achieved,False,42
email_eu_core,16,persistence_centralization,Density,decrease,-0.25,-0.2462657985446189,relative,0.033190954773869345,0.033341708542713566,0.00015075376884422093,0.0006121587720874975,achieved,False,42
email_eu_core,16,persistence_centralization,Bridge Trend,increase,0.25,5.745588235294116,absolute,0.033190954773869345,0.033190954773869345,0.0,0.0,achieved,False,42
email_eu_core,16,persistence_centralization,Bridge Trend,decrease,-0.25,-288.60735294117643,absolute,0.033190954773869345,0.033190954773869345,0.0,0.0,achieved,False,42
email_eu_core,16,persistence_centralization,Churn,increase,0.25,0.025992952480084354,relative,0.033190954773869345,0.033190954773869345,0.0,0.0,achieved,False,42
email_eu_core,16,persistence_centralization,Churn,decrease,-0.25,-0.0863954403765247,relative,0.033190954773869345,0.033190954773869345,0.0,0.0,achieved,False,42
email_eu_core,16,persistence_centralization,Bridge Width,increase,0.5,0.5003750937734434,relative,0.033190954773869345,0.03263819095477387,-0.0005527638190954767,-0.0011046989068279917,achieved,False,42
email_eu_core,16,persistence_centralization,Bridge Width,decrease,-0.5,-0.5003750937734434,relative,0.033190954773869345,0.023090452261306533,-0.010100502512562812,-0.02018586184294787,achieved,False,42
email_eu_core,16,persistence_centralization,Centralization,increase,0.5,4.952915316982878,relative,0.033190954773869345,0.12409547738693467,0.09090452261306534,0.01835374053365419,achieved,False,42
email_eu_core,16,persistence_centralization,Centralization,decrease,-0.5,-0.773166358167515,relative,0.033190954773869345,0.00793969849246231,-0.025251256281407036,-0.0326595382929686,achieved,False,42
