dataset,snapshot_count,model,transformation,direction,requested_delta,achieved_delta,delta_mode,baseline_prediction,after_prediction,prediction_change,impact,normalizer,noop,seed
decentraland,24,trend_clustering,Centralization,increase,0.1,0.02474099273233335,relative,0.8265297908705758,0.8264316099602829,-9.818091029289988e-05,-0.003968349667901152,achieved,False,42
decentraland,24,trend_clustering,Centralization,decrease,-0.1,-0.3030771609710839,relative,0.8265297908705758,0.9077186995038388,0.081188908633263,0.2678819755772,achieved,False,42
decentraland,24,trend_clustering,Density,increase,0.1,0.10001571585729996,relative,0.8265297908705758,0.9347289912363119,0.10819920036573616,1.0818219860577931,achieved,False,42
decentraland,24,trend_clustering,Density,decrease,-0.1,-0.09998428414270004,relative,0.8265297908705758,0.7424404739523053,-0.08408931691827048,-0.8410253435255498,achieved,False,42
decentraland,24,trend_clustering,Bridge Trend,increase,0.1,-15.05086956521739,absolute,0.8265297908705758,0.84762715067554,0.02109735980496419,0.0014017369370950008,achieved,False,42
decentraland,24,trend_clustering,Bridge Trend,decrease,-0.1,-118.29565217391311,absolute,0.8265297908705758,0.5475088860739438,-0.279020904796632,-0.00235867421726056,achieved,False,42
decentraland,24,trend_clustering,Churn,increase,0.1,0.03817153668927961,relative,0.8265297908705758,0.845614135909792,0.01908434503921619,0.499962712912629,achieved,False,42
decentraland,24,trend_clustering,Churn,decrease,-0.1,-0.04295393644366411,relative,0.8265297908705758,0.8643447614249995,0.03781497055442373,0.8803610026294016,achieved,False,42
decentraland,24,trend_clustering,Bridge Width,increase,0.25,0.24998195857689262,relative,0.8265297908705758,0.8035225810174841,-0.02300720985309168,-0.0920354812165968,achieved,False,42
decentraland,24,trend_clustering,Bridge Width,decrease,-0.25,-0.2499819585768925,relative,0.8265297908705758,0.8397234621412237,0.013193671270647966,0.05277849387914806,achieved,False,42
decentraland,24,trend_clustering,Centralization,increase,0.25,0.02474099273233335,relative,0.8265297908705758,0.8264316099602829,-9.818091029289988e-05,-0.003968349667901152,achieved,False,42
decentraland,24,trend_clustering,Centralization,decrease,-0.25,-0.501005102829751,relative,0.8265297908705758,0.7567417734515429,-0.06978801741903284,-0.1392960211879276,achieved,False,42
decentraland,24,trend_clustering,Density,increase,0.25,0.24994499449944987,relative,0.8265297908705758,0.9505950752897934,0.1240652844192176,0.4963703500751269,achieved,False,42
