dataset,analysis_mode,snapshot_count,model,transformation,direction,requested_delta,delta_mode,seed,feasible,infeasible_reason,edge_count_before,edge_count_after,edge_count_preserved,snapshots_violating_edge_count,transformation_status,valid_for_analysis,achieved_delta,baseline_prediction,after_prediction,prediction_change,impact,normalizer,noop
sx_mathoverflow,temporal_evaluation,16,slope_bridge_width,Churn,decrease,-0.1,relative,42,True,,5020,5020,True,0,ok,True,-0.08575862050253596,-15.629411764705877,-15.629411764705877,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,slope_bridge_width,Bridge Width,increase,0.25,relative,42,True,,5020,5020,True,0,ok,True,0.24948665297741274,-15.629411764705877,-19.541176470588223,-3.911764705882346,-15.679254417816482,achieved,False
sx_mathoverflow,temporal_evaluation,16,slope_bridge_width,Bridge Width,decrease,-0.25,relative,42,True,,5020,5020,True,0,ok,True,-0.24948665297741274,-15.629411764705877,-11.717647058823525,3.9117647058823515,15.679254417816503,achieved,False
sx_mathoverflow,temporal_evaluation,16,slope_bridge_width,Centralization,increase,0.25,relative,42,True,,5020,5020,True,0,ok,True,1.6625874125874132,-15.629411764705877,-15.629411764705877,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,slope_bridge_width,Centralization,decrease,-0.25,relative,42,True,,5020,5020,True,0,ok,True,-0.7185314685314685,-15.629411764705877,-15.629411764705877,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,slope_bridge_width,Density,increase,0.25,relative,42,True,,5020,6274,False,0,ok,True,0.249800796812749,-15.629411764705877,-15.629411764705877,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,slope_bridge_width,Density,decrease,-0.25,relative,42,True,,5020,3766,False,0,ok,True,-0.249800796812749,-15.629411764705877,-15.629411764705877,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,slope_bridge_width,Bridge Trend,increase,0.25,absolute,42,True,,5020,5020,True,0,ok,True,10.142647058823528,-15.629411764705877,-5.486764705882349,10.142647058823528,1.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,slope_bridge_width,Bridge Trend,decrease,-0.25,absolute,42,False,insufficient cross-community non-edges to widen the bridge,5020,19676,False,13,edge_count_infeasible,False,,,,,,,
sx_mathoverflow,temporal_evaluation,16,slope_bridge_width,Churn,increase,0.25,relative,42,True,,5020,5020,True,0,ok,True,0.017643731818771213,-15.629411764705877,-15.629411764705877,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,slope_bridge_width,Churn,decrease,-0.25,relative,42,True,,5020,5020,True,0,ok,True,-0.19575408971438296,-15.629411764705877,-15.629411764705877,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,slope_bridge_width,Bridge Width,increase,0.5,relative,42,True,,5020,5020,True,0,ok,True,0.5,-15.629411764705877,-23.41764705882353,-7.788235294117653,-15.576470588235306,achieved,False
sx_mathoverflow,temporal_evaluation,16,slope_bridge_width,Bridge Width,decrease,-0.5,relative,42,True,,5020,5020,True,0,ok,True,-0.5,-15.629411764705877,-7.841176470588232,7.788235294117644,15.576470588235289,achieved,False
sx_mathoverflow,temporal_evaluation,16,slope_bridge_width,Centralization,increase,0.5,relative,42,True,,5020,5020,True,0,ok,True,1.6861888111888115,-15.629411764705877,-15.629411764705877,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,slope_bridge_width,Centralization,decrease,-0.5,relative,42,True,,5020,5020,True,0,ok,True,-0.8732517482517482,-15.629411764705877,-15.629411764705877,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,slope_bridge_width,Density,increase,0.5,relative,42,True,,5020,7529,False,0,ok,True,0.499800796812749,-15.629411764705877,-15.629411764705877,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,slope_bridge_width,Density,decrease,-0.5,relative,42,True,,5020,2530,False,0,ok,True,-0.4960159362549801,-15.629411764705877,-15.629411764705877,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,slope_bridge_width,Bridge Trend,increase,0.5,absolute,42,True,"bridge widths clamped to the width-1 floor, so the intended trend shape was not realised",5020,5020,True,0,saturated,False,12.129411764705878,-15.629411764705877,-3.4999999999999982,12.129411764705878,1.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,slope_bridge_width,Bridge Trend,decrease,-0.5,absolute,42,False,insufficient cross-community non-edges to widen the bridge,5020,40238,False,14,edge_count_infeasible,False,,,,,,,
sx_mathoverflow,temporal_evaluation,16,slope_bridge_width,Churn,increase,0.5,relative,42,True,,5020,5020,True,0,ok,True,0.03527237436801018,-15.629411764705877,-15.629411764705877,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,slope_bridge_width,Churn,decrease,-0.5,relative,42,True,,5020,5020,True,0,ok,True,-0.2786423824184884,-15.629411764705877,-15.629411764705877,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,persistence_density,Bridge Width,increase,0.1,relative,42,True,,5020,5020,True,0,ok,True,0.10164271047227925,0.010924369747899159,0.010924369747899159,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,persistence_density,Bridge Width,decrease,-0.1,relative,42,True,,5020,5020,True,0,ok,True,-0.10164271047227925,0.010924369747899159,0.010924369747899159,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,persistence_density,Centralization,increase,0.1,relative,42,True,,5020,5020,True,0,ok,True,1.1774475524475523,0.010924369747899159,0.010924369747899159,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,persistence_density,Centralization,decrease,-0.1,relative,42,True,,5020,5020,True,0,ok,True,-0.5034965034965034,0.010924369747899159,0.010924369747899159,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,persistence_density,Density,increase,0.1,relative,42,True,,5020,5524,False,0,ok,True,0.100398406374502,0.010924369747899159,0.012044817927170869,0.00112044817927171,0.01116001956338092,achieved,False
sx_mathoverflow,temporal_evaluation,16,persistence_density,Density,decrease,-0.1,relative,42,True,,5020,4517,False,0,ok,True,-0.100199203187251,0.010924369747899159,0.00980392156862745,-0.0011204481792717082,-0.011182206481001938,achieved,False
sx_mathoverflow,temporal_evaluation,16,persistence_density,Bridge Trend,increase,0.1,absolute,42,True,,5020,5020,True,0,ok,True,6.748529411764704,0.010924369747899159,0.010924369747899159,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,persistence_density,Bridge Trend,decrease,-0.1,absolute,42,True,,5020,5020,True,0,ok,True,-23.044117647058812,0.010924369747899159,0.010924369747899159,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,persistence_density,Churn,increase,0.1,relative,42,True,,5020,5020,True,0,ok,True,0.007726052766743648,0.010924369747899159,0.010924369747899159,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,persistence_density,Churn,decrease,-0.1,relative,42,True,,5020,5020,True,0,ok,True,-0.08575862050253596,0.010924369747899159,0.010924369747899159,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,persistence_density,Bridge Width,increase,0.25,relative,42,True,,5020,5020,True,0,ok,True,0.24948665297741274,0.010924369747899159,0.010924369747899159,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,persistence_density,Bridge Width,decrease,-0.25,relative,42,True,,5020,5020,True,0,ok,True,-0.24948665297741274,0.010924369747899159,0.010924369747899159,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,persistence_density,Centralization,increase,0.25,relative,42,True,,5020,5020,True,0,ok,True,1.6625874125874132,0.010924369747899159,0.010924369747899159,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,persistence_density,Centralization,decrease,-0.25,relative,42,True,,5020,5020,True,0,ok,True,-0.7185314685314685,0.010924369747899159,0.010924369747899159,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,persistence_density,Density,increase,0.25,relative,42,True,,5020,6274,False,0,ok,True,0.249800796812749,0.010924369747899159,0.013725490196078431,0.002801120448179272,0.011213416786172206,achieved,False
