dataset,snapshot_count,model,transformation,direction,requested_delta,achieved_delta,delta_mode,baseline_prediction,after_prediction,prediction_change,impact,normalizer,noop,seed
tgbl_wiki,16,persistence_density,Bridge Trend,decrease,-0.25,-176.11617647058821,absolute,0.008484848484848486,0.008484848484848486,0.0,0.0,achieved,False,42
tgbl_wiki,16,persistence_density,Churn,increase,0.25,0.01260835885707534,relative,0.008484848484848486,0.008484848484848486,0.0,0.0,achieved,False,42
tgbl_wiki,16,persistence_density,Churn,decrease,-0.25,-0.2094488817384419,relative,0.008484848484848486,0.008484848484848486,0.0,0.0,achieved,False,42
tgbl_wiki,16,persistence_density,Bridge Width,increase,0.5,0.4993215739484396,relative,0.008484848484848486,0.008484848484848486,0.0,0.0,achieved,False,42
tgbl_wiki,16,persistence_density,Bridge Width,decrease,-0.5,-0.4993215739484396,relative,0.008484848484848486,0.008484848484848486,0.0,0.0,achieved,False,42
tgbl_wiki,16,persistence_density,Centralization,increase,0.5,0.9112806101967083,relative,0.008484848484848486,0.008484848484848486,0.0,0.0,achieved,False,42
tgbl_wiki,16,persistence_density,Centralization,decrease,-0.5,-0.6623845845042151,relative,0.008484848484848486,0.008484848484848486,0.0,0.0,achieved,False,42
tgbl_wiki,16,persistence_density,Density,increase,0.5,0.49976133651551313,relative,0.008484848484848486,0.012727272727272728,0.004242424242424242,0.008488900465977828,achieved,False,42
tgbl_wiki,16,persistence_density,Density,decrease,-0.5,-0.49260143198090695,relative,0.008484848484848486,0.004242424242424243,-0.004242424242424243,-0.00861228564716937,achieved,False,42
tgbl_wiki,16,persistence_density,Bridge Trend,increase,0.5,0.06176470588235383,absolute,0.008484848484848486,0.008484848484848486,0.0,0.0,achieved,False,42
tgbl_wiki,16,persistence_density,Bridge Trend,decrease,-0.5,-171.45735294117648,absolute,0.008484848484848486,0.008484848484848486,0.0,0.0,achieved,False,42
tgbl_wiki,16,persistence_density,Churn,increase,0.5,0.026166692503588294,relative,0.008484848484848486,0.008484848484848486,0.0,0.0,achieved,False,42
