dataset,snapshot_count,model,transformation,direction,requested_delta,achieved_delta,delta_mode,baseline_prediction,after_prediction,prediction_change,impact,normalizer,noop,seed
tgbl_uci,20,persistence_density,Centralization,increase,0.5,1.8411950842593272,relative,0.0012605042016806723,0.0012605042016806723,0.0,0.0,achieved,False,42
tgbl_uci,20,persistence_density,Centralization,decrease,-0.5,-0.816837147692987,relative,0.0012605042016806723,0.0012605042016806723,0.0,0.0,achieved,False,42
tgbl_uci,20,persistence_density,Density,increase,0.5,0.4993509303331891,relative,0.0012605042016806723,0.00196078431372549,0.0007002801120448178,0.0014023807096495442,achieved,False,42
tgbl_uci,20,persistence_density,Density,decrease,-0.5,-0.4655993076590221,relative,0.0012605042016806723,0.0005602240896358543,-0.000700280112044818,-0.001504040277821166,achieved,False,42
tgbl_uci,20,persistence_density,Bridge Trend,increase,0.5,4.70075187969925,absolute,0.0012605042016806723,0.0012605042016806723,0.0,0.0,achieved,False,42
tgbl_uci,20,persistence_density,Bridge Trend,decrease,-0.5,-241.02932330827073,absolute,0.0012605042016806723,0.0012605042016806723,0.0,0.0,achieved,False,42
tgbl_uci,20,persistence_density,Churn,increase,0.5,0.017837227301500447,relative,0.0012605042016806723,0.0012605042016806723,0.0,0.0,achieved,False,42
tgbl_uci,20,persistence_density,Churn,decrease,-0.5,-0.21032007081916054,relative,0.0012605042016806723,0.0012605042016806723,0.0,0.0,achieved,False,42
tgbl_uci,20,persistence_centralization,Bridge Width,increase,0.1,0.10114942528735629,relative,0.04144708730950007,0.04144708730950007,0.0,0.0,achieved,False,42
tgbl_uci,20,persistence_centralization,Bridge Width,decrease,-0.1,-0.10000000000000003,relative,0.04144708730950007,0.04144708730950007,0.0,0.0,achieved,False,42
tgbl_uci,20,persistence_centralization,Centralization,increase,0.1,1.0199426006328651,relative,0.04144708730950007,0.04999287850733514,0.008545791197835065,0.008378698166477681,achieved,False,42
tgbl_uci,20,persistence_centralization,Centralization,decrease,-0.1,-0.41504157774670686,relative,0.04144708730950007,0.03290129611166501,-0.008545791197835065,-0.020590205068684524,achieved,False,42
tgbl_uci,20,persistence_centralization,Density,increase,0.1,0.10038944180008662,relative,0.04144708730950007,0.04130465745620282,-0.00014242985329725177,-0.0014187732369394337,achieved,False,42
tgbl_uci,20,persistence_centralization,Density,decrease,-0.1,-0.09995672868887925,relative,0.04144708730950007,0.03304372596496226,-0.008403361344537813,-0.08406999163301684,achieved,False,42
tgbl_uci,20,persistence_centralization,Bridge Trend,increase,0.1,2.2060150375939838,absolute,0.04144708730950007,0.04144708730950007,0.0,0.0,achieved,False,42
tgbl_uci,20,persistence_centralization,Bridge Trend,decrease,-0.1,-7.800751879699256,absolute,0.04144708730950007,0.04144708730950007,0.0,0.0,achieved,False,42
tgbl_uci,20,persistence_centralization,Churn,increase,0.1,0.0,relative,0.04144708730950007,0.04144708730950007,0.0,0.0,requested,True,42
tgbl_uci,20,persistence_centralization,Churn,decrease,-0.1,-0.07012920687268509,relative,0.04144708730950007,0.04144708730950007,0.0,0.0,achieved,False,42
tgbl_uci,20,persistence_centralization,Bridge Width,increase,0.25,0.25287356321839083,relative,0.04144708730950007,0.04144708730950007,0.0,0.0,achieved,False,42
tgbl_uci,20,persistence_centralization,Bridge Width,decrease,-0.25,-0.25287356321839083,relative,0.04144708730950007,0.03290129611166501,-0.008545791197835065,-0.03379471973689321,achieved,False,42
tgbl_uci,20,persistence_centralization,Centralization,increase,0.25,1.655750975053352,relative,0.04144708730950007,0.04999287850733514,0.008545791197835065,0.005161278070550253,achieved,False,42
tgbl_uci,20,persistence_centralization,Centralization,decrease,-0.25,-0.6225623666200604,relative,0.04144708730950007,0.02435550491382994,-0.017091582395670133,-0.02745360675824603,achieved,False,42
tgbl_uci,20,persistence_centralization,Density,increase,0.25,0.2505408913890091,relative,0.04144708730950007,0.04116222760290557,-0.00028485970659450355,-0.001136978897996369,achieved,False,42
tgbl_uci,20,persistence_centralization,Density,decrease,-0.25,-0.24837732583297276,relative,0.04144708730950007,0.033186155818259504,-0.008260931491240568,-0.03325960396560444,achieved,False,42
tgbl_uci,20,persistence_centralization,Bridge Trend,increase,0.25,3.604511278195489,absolute,0.04144708730950007,0.04144708730950007,0.0,0.0,achieved,False,42
tgbl_uci,20,persistence_centralization,Bridge Trend,decrease,-0.25,-108.06691729323312,absolute,0.04144708730950007,0.04144708730950007,0.0,0.0,achieved,False,42
tgbl_uci,20,persistence_centralization,Churn,increase,0.25,0.0031996143583310236,relative,0.04144708730950007,0.04144708730950007,0.0,0.0,achieved,False,42
tgbl_uci,20,persistence_centralization,Churn,decrease,-0.25,-0.15772854205511253,relative,0.04144708730950007,0.04144708730950007,0.0,0.0,achieved,False,42
tgbl_uci,20,persistence_centralization,Bridge Width,increase,0.5,0.4977011494252875,relative,0.04144708730950007,0.04144708730950007,0.0,0.0,achieved,False,42
tgbl_uci,20,persistence_centralization,Bridge Width,decrease,-0.5,-0.4977011494252873,relative,0.04144708730950007,0.03290129611166501,-0.008545791197835065,-0.017170527348998862,achieved,False,42
tgbl_uci,20,persistence_centralization,Centralization,increase,0.5,1.8411950842593272,relative,0.04144708730950007,0.04999287850733514,0.008545791197835065,0.004641437113804185,achieved,False,42
