dataset,snapshot_count,model,transformation,direction,requested_delta,achieved_delta,delta_mode,baseline_prediction,after_prediction,prediction_change,impact,normalizer,noop,seed
sx_mathoverflow,20,persistence_density,Bridge Width,increase,0.5,0.5004187604690117,relative,0.032913165266106444,0.032913165266106444,0.0,0.0,achieved,False,42
sx_mathoverflow,20,persistence_density,Bridge Width,decrease,-0.5,-0.5004187604690118,relative,0.032913165266106444,0.032913165266106444,0.0,0.0,achieved,False,42
sx_mathoverflow,20,persistence_density,Centralization,increase,0.5,1.3002603413364193,relative,0.032913165266106444,0.032913165266106444,0.0,0.0,achieved,False,42
sx_mathoverflow,20,persistence_density,Centralization,decrease,-0.5,-0.8996239514029506,relative,0.032913165266106444,0.032913165266106444,0.0,0.0,achieved,False,42
sx_mathoverflow,20,persistence_density,Density,increase,0.5,0.4998522458628843,relative,0.032913165266106444,0.04929971988795518,0.016386554621848737,0.0327827968314136,achieved,False,42
sx_mathoverflow,20,persistence_density,Density,decrease,-0.5,-0.4998522458628841,relative,0.032913165266106444,0.016526610644257703,-0.01638655462184874,-0.03278279683141362,achieved,False,42
sx_mathoverflow,20,persistence_density,Bridge Trend,increase,0.5,15.620300751879709,absolute,0.032913165266106444,0.032913165266106444,0.0,0.0,achieved,False,42
sx_mathoverflow,20,persistence_density,Bridge Trend,decrease,-0.5,-145.19248120300765,absolute,0.032913165266106444,0.032913165266106444,0.0,0.0,achieved,False,42
sx_mathoverflow,20,persistence_density,Churn,increase,0.5,0.04284863470750004,relative,0.032913165266106444,0.032913165266106444,0.0,0.0,achieved,False,42
sx_mathoverflow,20,persistence_density,Churn,decrease,-0.5,-0.3449944859380322,relative,0.032913165266106444,0.032913165266106444,0.0,0.0,achieved,False,42
sx_mathoverflow,20,persistence_centralization,Bridge Width,increase,0.1,0.10029313232830815,relative,0.18017376442102265,0.18017376442102265,0.0,0.0,achieved,False,42
sx_mathoverflow,20,persistence_centralization,Bridge Width,decrease,-0.1,-0.10029313232830828,relative,0.18017376442102265,0.17162797322318757,-0.008545791197835079,-0.08520813937549125,achieved,False,42
sx_mathoverflow,20,persistence_centralization,Centralization,increase,0.1,1.2048018513161698,relative,0.18017376442102265,0.38527275316906423,0.20509898874804158,0.17023462283360863,achieved,False,42
sx_mathoverflow,20,persistence_centralization,Centralization,decrease,-0.1,-0.5597338733005496,relative,0.18017376442102265,0.06907847884916679,-0.11109528557185586,-0.19847876083819416,achieved,False,42
sx_mathoverflow,20,persistence_centralization,Density,increase,0.1,0.10002955082742324,relative,0.18017376442102265,0.17689787779518587,-0.003275886625836777,-0.03274918860216144,achieved,False,42
sx_mathoverflow,20,persistence_centralization,Density,decrease,-0.1,-0.09995567375886522,relative,0.18017376442102265,0.17490385984902435,-0.005269904571998302,-0.05272241558504733,achieved,False,42
sx_mathoverflow,20,persistence_centralization,Bridge Trend,increase,0.1,12.459398496240606,absolute,0.18017376442102265,0.18017376442102265,0.0,0.0,achieved,False,42
sx_mathoverflow,20,persistence_centralization,Bridge Trend,decrease,-0.1,-66.15263157894738,absolute,0.18017376442102265,0.18017376442102265,0.0,0.0,achieved,False,42
sx_mathoverflow,20,persistence_centralization,Churn,increase,0.1,0.009008729338882884,relative,0.18017376442102265,0.18017376442102265,0.0,0.0,achieved,False,42
sx_mathoverflow,20,persistence_centralization,Churn,decrease,-0.1,-0.08719680281381326,relative,0.18017376442102265,0.18017376442102265,0.0,0.0,achieved,False,42
sx_mathoverflow,20,persistence_centralization,Bridge Width,increase,0.25,0.24958123953098812,relative,0.18017376442102265,0.15453639082751744,-0.02563737359350521,-0.10272155728404442,achieved,False,42
sx_mathoverflow,20,persistence_centralization,Bridge Width,decrease,-0.25,-0.24958123953098835,relative,0.18017376442102265,0.17162797322318757,-0.008545791197835079,-0.03424051909468148,achieved,False,42
sx_mathoverflow,20,persistence_centralization,Centralization,increase,0.25,1.3002603413364193,relative,0.18017376442102265,0.5732801595214357,0.3931063951004131,0.3023289895132653,achieved,False,42
sx_mathoverflow,20,persistence_centralization,Centralization,decrease,-0.25,-0.7549898756146949,relative,0.18017376442102265,0.04344110525566159,-0.13673265916536106,-0.18110528840408166,achieved,False,42
sx_mathoverflow,20,persistence_centralization,Density,increase,0.25,0.25014775413711593,relative,0.18017376442102265,0.17177040307648483,-0.008403361344537813,-0.03359359100994205,achieved,False,42
sx_mathoverflow,20,persistence_centralization,Density,decrease,-0.25,-0.25014775413711576,relative,0.18017376442102265,0.13730237857855007,-0.042871385842472576,-0.17138425244055197,achieved,False,42
sx_mathoverflow,20,persistence_centralization,Bridge Trend,increase,0.25,15.372932330827076,absolute,0.18017376442102265,0.18017376442102265,0.0,0.0,achieved,False,42
sx_mathoverflow,20,persistence_centralization,Bridge Trend,decrease,-0.25,-223.35187969924826,absolute,0.18017376442102265,0.18017376442102265,0.0,0.0,achieved,False,42
sx_mathoverflow,20,persistence_centralization,Churn,increase,0.25,0.022059167069055707,relative,0.18017376442102265,0.18017376442102265,0.0,0.0,achieved,False,42
sx_mathoverflow,20,persistence_centralization,Churn,decrease,-0.25,-0.23307294369616702,relative,0.18017376442102265,0.18017376442102265,0.0,0.0,achieved,False,42
sx_mathoverflow,20,persistence_centralization,Bridge Width,increase,0.5,0.5004187604690117,relative,0.18017376442102265,0.18017376442102265,0.0,0.0,achieved,False,42
sx_mathoverflow,20,persistence_centralization,Bridge Width,decrease,-0.5,-0.5004187604690118,relative,0.18017376442102265,0.16308218202535252,-0.01709158239567013,-0.03415455963251905,achieved,False,42
sx_mathoverflow,20,persistence_centralization,Centralization,increase,0.5,1.3002603413364193,relative,0.18017376442102265,0.5732801595214357,0.3931063951004131,0.3023289895132653,achieved,False,42
sx_mathoverflow,20,persistence_centralization,Centralization,decrease,-0.5,-0.8996239514029506,relative,0.18017376442102265,0.026349522859991453,-0.1538242415610312,-0.17098726787025234,achieved,False,42
sx_mathoverflow,20,persistence_centralization,Density,increase,0.5,0.4998522458628843,relative,0.18017376442102265,0.17205526278307934,-0.00811850163794331,-0.016241802863021078,achieved,False,42
